collector_id,collection_id
8,4165
7,4166
8,4166
8,4167
42,4168
42,4169
42,4170
7,4171
8,4171
7,4172
8,4172
7,4173
8,4173
104,4174
7,4175
8,4175
148,4176
104,4177
104,4178
7,4179
8,4179
104,4180
104,4181
7,4182
8,4182
7,4183
8,4183
7,4184
8,4184
7,4185
8,4185
7,4186
8,4186
7,4187
8,4187
7,4188
8,4188
7,4189
8,4189
7,4190
8,4190
7,4191
8,4191
101,4192
101,4193
101,4194
101,4195
101,4196
101,4197
101,4198
7,4199
8,4199
7,4200
8,4200
7,4201
8,4201
7,4202
8,4202
7,4203
8,4203
7,4204
8,4204
7,4205
8,4206
149,4207
149,4208
149,4209
149,4210
149,4211
149,4212
7,4213
39,4213
7,4214
39,4214
7,4215
39,4215
7,4216
8,4216
53,4217
53,4218
53,4219
53,4220
53,4221
53,4222
53,4223
53,4224
53,4225
53,4226
53,4227
53,4228
53,4229
53,4230
53,4231
53,4232
53,4233
53,4234
53,4235
53,4236
53,4237
45,4238
45,4239
150,4240
150,4241
151,4242
151,4243
152,4244
153,4246
153,4247
153,4248
154,4249
155,4250
156,4251
33,4252
33,4253
33,4254
33,4255
33,4256
33,4257
33,4258
33,4259
33,4260
33,4261
33,4262
33,4263
33,4264
33,4265
33,4266
33,4267
33,4268
33,4269
33,4270
33,4271
33,4272
33,4273
33,4274
33,4275
33,4276
33,4277
33,4278
33,4279
33,4280
33,4281
33,4282
33,4283
33,4284
33,4285
33,4286
33,4287
33,4288
33,4289
33,4290
33,4291
33,4292
33,4293
33,4294
33,4295
33,4296
33,4297
33,4298
33,4299
33,4300
33,4301
33,4302
33,4303
33,4304
33,4305
33,4306
33,4307
33,4308
33,4309
33,4310
33,4311
33,4312
33,4313
33,4314
33,4315
33,4316
33,4317
33,4318
33,4319
33,4320
33,4321
33,4322
33,4323
33,4324
33,4325
33,4326
33,4327
33,4328
33,4329
33,4330
33,4331
33,4332
33,4333
33,4334
33,4335
33,4336
33,4337
33,4338
33,4339
33,4340
33,4341
33,4342
33,4343
33,4344
33,4345
33,4346
33,4347
33,4348
33,4349
33,4350
33,4351
33,4352
33,4353
33,4354
33,4355
33,4356
33,4357
33,4358
33,4359
33,4360
33,4361
157,4362
157,4363
157,4364
157,4365
157,4366
157,4367
157,4368
157,4369
157,4370
157,4371
157,4372
157,4373
157,4374
157,4375
157,4376
157,4377
157,4378
157,4379
157,4380
157,4381
157,4382
157,4383
157,4384
157,4385
157,4386
157,4387
157,4388
157,4389
45,4390
45,4391
45,4392
45,4393
45,4394
45,4395
45,4396
106,4397
106,4398
106,4399
106,4400
106,4401
106,4402
45,4403
45,4404
45,4405
45,4406
45,4407
53,4408
158,4408
53,4409
158,4409
53,4410
158,4410
53,4411
158,4411
53,4412
158,4412
53,4413
158,4413
53,4414
158,4414
53,4415
158,4415
159,4416
159,4417
159,4418
159,4419
53,4420
53,4421
160,4422
161,4422
162,4422
160,4423
161,4423
162,4423
160,4424
161,4424
162,4424
160,4425
161,4425
162,4425
160,4427
161,4427
162,4427
160,4428
161,4428
162,4428
163,4429
163,4430
163,4431
163,4432
151,4433
151,4434
151,4435
151,4436
151,4437
164,4438
164,4439
165,4440
166,4440
121,4441
121,4442
7,4443
8,4443
7,4444
8,4444
7,4445
8,4445
7,4446
8,4446
106,4447
106,4448
106,4449
106,4450
106,4451
7,4452
8,4452
7,4453
8,4453
7,4454
8,4454
70,4455
70,4456
70,4457
70,4458
70,4459
70,4460
70,4461
70,4462
167,4463
168,4464
151,4465
45,4466
157,4467
157,4468
157,4469
157,4470
157,4471
157,4472
157,4473
157,4474
157,4475
157,4476
157,4477
157,4478
157,4479
157,4480
157,4481
157,4482
157,4483
157,4484
157,4485
157,4486
157,4487
157,4488
157,4489
157,4490
157,4491
157,4492
157,4493
157,4494
157,4495
157,4496
157,4497
157,4498
157,4499
157,4500
157,4501
157,4502
157,4503
157,4504
157,4505
157,4506
157,4507
157,4508
157,4509
157,4510
157,4511
157,4512
157,4513
157,4514
157,4515
157,4516
157,4517
157,4518
157,4519
157,4520
157,4521
157,4522
157,4523
157,4524
157,4525
157,4526
157,4527
157,4528
157,4529
157,4530
157,4531
157,4532
157,4533
157,4534
157,4535
157,4536
157,4537
157,4538
157,4539
157,4540
11,4541
145,4542
145,4543
145,4544
145,4545
145,4546
145,4547
145,4548
145,4549
145,4550
145,4551
145,4552
145,4553
33,4554
53,4555
53,4556
53,4557
53,4558
53,4559
53,4560
169,4561
152,4562
170,4563
171,4564
171,4565
171,4566
171,4567
171,4568
172,4569
172,4570
172,4571
172,4572
172,4573
173,4574
150,4575
174,4577
28,4578
28,4579
175,4580
175,4581
175,4582
172,4583
171,4584
146,4585
146,4586
146,4587
146,4588
146,4589
146,4590
146,4591
176,4592
177,4593
178,4593
179,4594
179,4595
179,4596
179,4597
179,4598
179,4599
179,4600
175,4601
175,4602
175,4603
175,4604
175,4605
175,4606
175,4607
62,4608
6,4608
62,4609
6,4609
62,4610
6,4610
62,4611
6,4611
62,4612
6,4612
62,4613
6,4613
62,4614
6,4614
180,4615
180,4616
172,4617
181,4618
182,4620
183,4621
184,4622
56,4623
20,4623
56,4624
20,4624
56,4625
20,4625
56,4626
20,4626
146,4627
185,4636
186,4637
186,4638
153,4639
187,4642
187,4643
188,4644
153,4645
189,4646
189,4647
70,4648
53,4648
70,4649
70,4650
190,4651
191,4651
151,4652
151,4653
168,4654
168,4655
168,4656
153,4657
27,4658
117,4659
27,4659
117,4660
27,4660
192,4661
193,4662
193,4663
185,4664
185,4665
194,4666
194,4667
145,4668
145,4669
145,4670
33,4671
33,4672
33,4673
33,4674
33,4675
33,4676
33,4677
33,4678
33,4679
33,4680
33,4681
33,4682
33,4683
33,4684
33,4685
33,4686
33,4687
33,4688
33,4689
33,4690
33,4691
33,4692
33,4693
33,4694
33,4695
33,4696
33,4697
33,4698
33,4699
33,4700
33,4701
33,4702
33,4703
33,4704
33,4705
33,4706
33,4707
33,4708
33,4709
33,4710
33,4711
33,4712
33,4713
33,4714
33,4715
33,4716
33,4717
33,4718
33,4719
33,4720
33,4721
33,4722
33,4723
33,4724
33,4725
33,4726
33,4727
33,4728
33,4729
33,4730
33,4731
33,4732
33,4733
33,4734
33,4735
33,4736
33,4737
175,4738
175,4739
175,4740
175,4741
175,4742
175,4743
175,4744
175,4745
175,4746
175,4747
175,4748
175,4749
175,4750
175,4751
175,4752
175,4753
175,4754
175,4755
53,4758
53,4759
195,4760
195,4761
195,4762
195,4763
195,4764
195,4765
70,4766
56,4766
70,4767
56,4767
70,4768
56,4768
11,4769
11,4770
11,4771
11,4772
11,4773
196,4774
196,4775
85,4776
148,4776
197,4777
198,4779
199,4780
200,4781
200,4782
200,4783
54,4784
54,4785
54,4786
201,4787
201,4788
202,4789
200,4790
203,4791
204,4792
200,4793
200,4794
200,4795
205,4796
206,4797
206,4798
206,4799
206,4800
200,4801
200,4802
201,4803
207,4804
208,4805
208,4806
208,4807
208,4808
208,4809
208,4810
51,4811
201,4812
53,4814
81,4815
164,4816
140,4817
163,4818
140,4819
81,4820
81,4821
45,4822
45,4823
81,4824
81,4825
81,4826
81,4827
140,4828
140,4829
140,4830
140,4831
140,4832
194,4833
209,4833
123,4834
210,4835
211,4836
212,4837
212,4838
212,4839
212,4840
62,4841
213,4842
212,4843
212,4844
212,4845
212,4846
145,4847
145,4848
145,4849
145,4850
145,4851
145,4852
15,4853
15,4854
15,4855
106,4856
214,4856
106,4857
214,4857
214,4869
215,4869
28,4872
28,4873
28,4874
28,4875
28,4876
216,4877
216,4878
216,4879
216,4880
216,4881
216,4882
216,4883
216,4884
216,4885
217,4886
218,4886
217,4887
218,4887
217,4888
218,4888
217,4889
218,4889
217,4890
218,4890
217,4891
218,4891
217,4892
218,4892
217,4893
218,4893
217,4894
218,4894
217,4895
217,4896
217,4897
217,4898
219,4899
187,4899
219,4900
187,4900
219,4901
187,4901
219,4902
187,4902
219,4903
187,4903
219,4904
187,4904
220,4910
220,4911
220,4912
220,4913
220,4914
220,4915
221,4916
15,4933
15,4934
15,4935
15,4936
15,4937
15,4938
15,4939
15,4940
15,4941
15,4942
15,4943
15,4944
15,4945
15,4946
15,4947
15,4948
15,4949
15,4950
15,4951
15,4952
15,4953
15,4954
15,4955
15,4956
15,4957
15,4958
15,4959
15,4960
15,4961
15,4962
15,4963
15,4964
15,4965
15,4966
15,4967
15,4968
15,4969
120,4970
120,4971
120,4972
120,4973
120,4974
120,4975
120,4976
120,4977
120,4978
120,4979
120,4980
120,4981
120,4982
120,4983
120,4984
120,4985
15,4986
222,4987
222,4989
222,4990
223,4991
223,4992
223,4993
223,4994
223,4995
223,4996
223,4997
223,4998
223,4999
223,5000
223,5001
223,5002
223,5003
223,5004
223,5005
223,5006
223,5007
223,5008
223,5009
223,5010
223,5011
223,5012
223,5013
223,5014
223,5015
106,5016
214,5016
120,5016
106,5017
214,5017
120,5017
106,5018
214,5018
120,5018
106,5019
214,5019
120,5019
106,5020
214,5020
120,5020
14,5021
14,5022
14,5023
14,5024
14,5025
14,5026
11,5027
11,5028
11,5029
11,5030
11,5031
11,5032
11,5033
11,5034
11,5035
11,5036
11,5037
11,5038
11,5039
11,5040
11,5041
11,5042
11,5043
11,5044
11,5045
11,5046
11,5047
11,5048
11,5049
11,5050
11,5051
220,5052
220,5053
220,5054
220,5055
220,5056
220,5057
220,5058
220,5059
220,5060
220,5061
220,5062
220,5063
220,5064
220,5065
220,5066
220,5067
220,5068
220,5069
220,5070
220,5071
220,5072
220,5073
220,5074
220,5075
220,5076
220,5077
220,5078
220,5079
220,5080
220,5081
220,5082
220,5083
220,5084
220,5085
220,5086
220,5087
220,5088
220,5089
220,5090
220,5091
220,5092
220,5093
220,5094
220,5095
220,5096
220,5097
220,5098
220,5099
220,5100
62,5101
62,5102
62,5103
62,5104
62,5105
62,5106
62,5107
62,5108
62,5109
62,5110
62,5111
62,5112
62,5113
62,5114
62,5115
62,5116
62,5117
62,5118
62,5119
62,5120
62,5121
62,5122
62,5123
62,5124
62,5125
62,5126
15,5127
15,5128
15,5129
15,5130
15,5131
15,5132
15,5133
15,5134
62,5161
62,5162
62,5163
62,5164
62,5165
62,5166
62,5167
62,5168
62,5169
62,5170
62,5171
62,5172
62,5173
62,5174
62,5175
62,5176
62,5177
62,5178
62,5179
62,5180
62,5181
62,5182
62,5183
62,5184
62,5185
62,5186
62,5187
62,5188
62,5189
62,5190
62,5191
62,5192
62,5193
62,5194
62,5195
62,5196
62,5197
62,5198
62,5199
62,5200
62,5201
62,5202
62,5203
62,5204
62,5205
62,5206
62,5207
62,5208
62,5209
62,5210
62,5211
62,5212
62,5213
62,5214
62,5215
62,5216
62,5217
62,5218
62,5219
62,5220
62,5221
62,5222
62,5223
62,5224
62,5225
62,5226
62,5227
62,5228
62,5229
62,5230
62,5231
62,5232
62,5233
62,5234
62,5235
62,5236
62,5237
62,5238
62,5239
62,5240
62,5241
62,5242
62,5243
62,5244
62,5245
62,5246
62,5247
62,5248
62,5249
62,5250
175,5251
175,5252
175,5253
175,5254
175,5255
175,5256
62,5257
62,5258
62,5259
62,5260
62,5261
62,5262
62,5263
62,5264
62,5265
62,5266
62,5267
62,5268
62,5269
62,5270
62,5271
62,5272
62,5273
62,5274
62,5275
62,5276
62,5277
62,5278
62,5279
62,5280
62,5281
62,5282
62,5283
62,5284
62,5285
62,5286
62,5287
62,5288
62,5289
62,5290
62,5291
62,5292
62,5293
62,5294
62,5295
62,5296
62,5297
62,5298
62,5299
62,5300
62,5301
62,5302
62,5303
62,5304
62,5305
62,5306
62,5307
62,5308
62,5309
62,5310
62,5311
62,5312
62,5313
62,5314
62,5315
62,5316
62,5317
62,5318
62,5319
62,5320
62,5321
62,5322
62,5323
62,5324
62,5325
62,5326
62,5327
62,5328
62,5329
62,5330
62,5331
62,5332
62,5333
62,5334
62,5335
62,5336
62,5337
62,5338
62,5339
62,5340
62,5341
62,5342
62,5343
62,5344
62,5345
62,5346
62,5347
62,5348
62,5349
62,5350
62,5351
62,5352
62,5353
62,5354
62,5355
62,5356
62,5357
62,5358
62,5359
62,5360
62,5361
62,5362
62,5363
62,5364
62,5365
62,5366
62,5367
62,5370
62,5371
62,5372
62,5373
62,5374
62,5375
62,5376
62,5377
62,5378
62,5379
62,5380
62,5381
62,5382
62,5383
62,5384
62,5385
62,5386
62,5387
62,5388
62,5389
62,5390
62,5391
62,5392
62,5393
62,5394
62,5395
62,5396
62,5397
62,5398
62,5399
62,5400
62,5401
62,5402
62,5403
62,5404
62,5405
62,5406
62,5407
62,5410
62,5411
62,5412
62,5413
62,5414
62,5415
62,5416
62,5417
62,5418
62,5419
62,5420
62,5421
62,5422
62,5423
62,5424
62,5425
62,5426
62,5427
62,5428
62,5429
220,5430
220,5431
220,5432
220,5433
220,5434
220,5435
220,5436
220,5437
220,5438
224,5439
220,5442
220,5443
106,5444
106,5445
106,5446
106,5447
106,5448
106,5449
106,5450
106,5451
106,5452
106,5453
106,5454
106,5455
106,5456
106,5457
106,5458
106,5459
106,5460
28,5461
28,5462
28,5463
28,5464
28,5465
28,5466
28,5467
106,5475
106,5476
106,5477
106,5478
106,5479
106,5480
106,5481
106,5482
106,5483
106,5484
106,5485
106,5486
106,5487
106,5488
106,5489
106,5490
106,5491
106,5492
106,5493
106,5494
106,5495
106,5496
106,5497
106,5498
106,5499
106,5500
106,5501
106,5502
106,5503
106,5504
106,5505
106,5506
106,5507
106,5508
106,5509
106,5510
106,5511
106,5512
106,5513
106,5514
106,5515
106,5516
106,5517
106,5518
106,5519
106,5520
106,5521
106,5522
106,5523
106,5524
106,5525
106,5526
106,5527
106,5528
106,5529
106,5530
106,5531
106,5532
106,5533
106,5534
106,5535
33,5535
106,5536
33,5536
106,5537
33,5537
106,5538
33,5538
106,5539
33,5539
158,5540
158,5541
158,5542
158,5543
158,5544
158,5545
158,5546
158,5547
158,5548
158,5549
158,5550
158,5551
158,5552
158,5553
158,5554
158,5555
158,5556
158,5557
158,5558
158,5559
158,5560
158,5561
158,5562
158,5563
158,5564
158,5565
158,5566
158,5567
158,5568
158,5569
158,5570
225,5571
225,5572
225,5573
225,5574
225,5575
225,5576
225,5577
225,5578
225,5579
225,5580
225,5581
225,5582
225,5583
225,5584
225,5585
225,5586
225,5587
225,5588
225,5589
225,5590
225,5591
225,5592
225,5593
225,5594
28,5595
28,5596
28,5597
36,5615
36,5616
36,5617
36,5618
36,5619
36,5620
36,5621
36,5622
36,5623
36,5624
36,5625
36,5626
36,5627
36,5628
36,5629
36,5630
36,5631
36,5632
226,5633
226,5634
226,5635
227,5636
227,5637
14,5638
11,5639
11,5640
45,5661
228,5661
45,5662
228,5662
45,5663
228,5663
45,5664
228,5664
45,5665
228,5665
45,5666
228,5666
45,5667
228,5667
45,5668
228,5668
45,5669
228,5669
45,5670
228,5670
229,5675
229,5676
31,5688
31,5689
230,5698
230,5699
106,5704
33,5704
106,5705
33,5705
106,5706
33,5706
106,5707
33,5707
106,5708
33,5708
106,5709
33,5709
106,5710
33,5710
106,5711
33,5711
106,5712
33,5712
106,5713
33,5713
106,5714
33,5714
106,5715
33,5715
106,5716
33,5716
106,5717
33,5717
106,5718
33,5718
106,5719
33,5719
106,5720
33,5720
106,5721
33,5721
106,5722
33,5722
106,5723
33,5723
106,5724
33,5724
106,5725
33,5725
223,5727
223,5728
22,5736
22,5737
106,5738
33,5738
221,5738
231,5738
106,5739
33,5739
221,5739
231,5739
106,5740
33,5740
221,5740
231,5740
106,5741
33,5741
221,5741
231,5741
106,5742
33,5742
221,5742
231,5742
106,5743
33,5743
221,5743
231,5743
106,5744
33,5744
221,5744
231,5744
106,5745
33,5745
221,5745
231,5745
106,5746
33,5746
221,5746
231,5746
106,5747
33,5747
221,5747
231,5747
106,5748
33,5748
221,5748
231,5748
106,5749
33,5749
221,5749
231,5749
106,5750
33,5750
221,5750
231,5750
106,5751
33,5751
221,5751
231,5751
106,5752
33,5752
221,5752
231,5752
106,5753
33,5753
221,5753
231,5753
106,5754
33,5754
221,5754
231,5754
106,5755
33,5755
221,5755
231,5755
106,5756
33,5756
221,5756
231,5756
106,5757
33,5757
221,5757
231,5757
106,5758
33,5758
221,5758
231,5758
106,5759
33,5759
221,5759
231,5759
106,5760
33,5760
221,5760
231,5760
106,5761
33,5761
221,5761
231,5761
106,5762
33,5762
221,5762
231,5762
106,5763
33,5763
221,5763
231,5763
106,5764
33,5764
221,5764
231,5764
106,5765
33,5765
221,5765
231,5765
106,5766
33,5766
221,5766
231,5766
106,5767
33,5767
221,5767
231,5767
106,5768
33,5768
221,5768
231,5768
106,5769
33,5769
221,5769
231,5769
106,5770
33,5770
221,5770
231,5770
106,5771
33,5771
221,5771
231,5771
106,5772
33,5772
221,5772
231,5772
106,5773
33,5773
221,5773
231,5773
106,5774
33,5774
221,5774
231,5774
106,5775
33,5775
221,5775
231,5775
106,5776
33,5776
221,5776
231,5776
106,5777
33,5777
221,5777
231,5777
106,5778
33,5778
221,5778
231,5778
106,5779
33,5779
221,5779
231,5779
106,5780
33,5780
221,5780
231,5780
106,5781
33,5781
221,5781
231,5781
106,5782
33,5782
221,5782
231,5782
106,5783
33,5783
221,5783
231,5783
106,5784
33,5784
221,5784
231,5784
106,5785
33,5785
221,5785
231,5785
106,5786
33,5786
221,5786
231,5786
106,5787
33,5787
221,5787
231,5787
106,5788
33,5788
221,5788
231,5788
106,5789
33,5789
221,5789
231,5789
106,5790
33,5790
221,5790
231,5790
106,5791
33,5791
221,5791
231,5791
106,5792
33,5792
221,5792
231,5792
106,5793
33,5793
221,5793
231,5793
106,5794
33,5794
221,5794
231,5794
106,5795
33,5795
221,5795
231,5795
106,5796
33,5796
221,5796
231,5796
106,5797
33,5797
221,5797
231,5797
106,5798
33,5798
221,5798
231,5798
106,5799
33,5799
221,5799
231,5799
106,5800
33,5800
221,5800
231,5800
106,5801
33,5801
221,5801
231,5801
106,5802
33,5802
221,5802
231,5802
106,5803
33,5803
221,5803
231,5803
106,5804
33,5804
221,5804
231,5804
106,5805
33,5805
221,5805
231,5805
106,5806
33,5806
221,5806
231,5806
106,5807
33,5807
221,5807
231,5807
15,5808
232,5808
15,5809
232,5809
15,5810
232,5810
15,5811
232,5811
15,5812
232,5812
15,5813
232,5813
15,5814
232,5814
15,5815
232,5815
15,5816
232,5816
15,5817
232,5817
15,5818
232,5818
15,5819
232,5819
15,5820
232,5820
15,5821
232,5821
15,5822
232,5822
15,5823
232,5823
15,5824
232,5824
15,5825
232,5825
15,5826
232,5826
15,5827
232,5827
15,5828
232,5828
15,5829
232,5829
15,5830
232,5830
15,5831
232,5831
15,5832
232,5832
232,5837
217,5838
233,5839
167,5846
175,5853
175,5854
175,5855
175,5856
175,5857
175,5858
175,5859
232,5860
163,5861
163,5862
234,5863
235,5864
151,5865
151,5866
196,5867
236,5868
237,5869
238,5870
239,5871
240,5872
239,5873
191,5875
241,5876
242,5877
231,5885
243,5885
231,5886
243,5886
231,5887
243,5887
33,5888
7,5888
8,5888
231,5888
244,5888
33,5889
7,5889
8,5889
231,5889
244,5889
33,5890
7,5890
8,5890
231,5890
244,5890
33,5891
7,5891
8,5891
231,5891
244,5891
33,5892
7,5892
8,5892
231,5892
244,5892
33,5893
7,5893
8,5893
231,5893
244,5893
33,5894
7,5894
8,5894
231,5894
244,5894
33,5895
7,5895
8,5895
231,5895
244,5895
33,5896
7,5896
8,5896
231,5896
244,5896
33,5897
7,5897
8,5897
231,5897
244,5897
33,5898
7,5898
8,5898
231,5898
244,5898
33,5899
7,5899
8,5899
231,5899
244,5899
231,5900
231,5901
231,5902
231,5903
231,5904
231,5905
231,5906
231,5907
231,5908
231,5909
231,5910
33,5911
7,5911
8,5911
231,5911
244,5911
33,5912
7,5912
8,5912
231,5912
244,5912
33,5913
7,5913
8,5913
231,5913
244,5913
33,5914
7,5914
8,5914
231,5914
244,5914
33,5915
7,5915
8,5915
231,5915
244,5915
33,5916
7,5916
8,5916
231,5916
244,5916
33,5918
7,5918
8,5918
231,5918
244,5918
33,5919
7,5919
8,5919
231,5919
244,5919
33,5920
7,5920
8,5920
231,5920
244,5920
33,5921
7,5921
8,5921
231,5921
244,5921
33,5922
7,5922
8,5922
231,5922
244,5922
33,5923
7,5923
8,5923
231,5923
244,5923
33,5924
7,5924
8,5924
231,5924
244,5924
33,5925
7,5925
8,5925
231,5925
244,5925
33,5926
7,5926
8,5926
231,5926
244,5926
33,5927
7,5927
8,5927
231,5927
244,5927
33,5928
7,5928
8,5928
231,5928
244,5928
85,5929
85,5930
85,5931
85,5932
85,5933
85,5934
85,5935
85,5936
85,5937
85,5938
85,5939
106,5940
214,5940
106,5941
214,5941
106,5942
214,5942
106,5943
214,5943
106,5944
214,5944
106,5945
214,5945
106,5946
214,5946
106,5947
214,5947
106,5948
214,5948
106,5949
214,5949
106,5950
214,5950
106,5951
214,5951
121,5952
121,5953
121,5954
121,5955
167,5973
46,5974
46,5975
46,5976
245,5977
245,5978
245,5979
245,5980
245,5981
245,5982
245,5983
245,5984
245,5985
245,5986
245,5987
245,5988
245,5989
245,5990
245,5991
245,5992
245,5993
245,5994
245,5995
245,5996
245,5997
245,5998
245,5999
245,6000
245,6001
245,6002
245,6003
33,6004
7,6004
8,6004
231,6004
244,6004
33,6005
7,6005
8,6005
231,6005
244,6005
33,6006
7,6006
8,6006
231,6006
244,6006
33,6007
7,6007
8,6007
231,6007
244,6007
33,6008
7,6008
8,6008
231,6008
244,6008
33,6009
7,6009
8,6009
231,6009
244,6009
33,6010
7,6010
8,6010
231,6010
244,6010
33,6011
7,6011
8,6011
231,6011
244,6011
33,6012
7,6012
8,6012
231,6012
244,6012
3,6013
3,6014
231,6015
231,6016
231,6017
193,6018
193,6019
193,6020
246,6021
247,6022
248,6025
20,6027
199,6028
249,6029
250,6030
250,6031
250,6032
250,6033
251,6034
251,6035
251,6036
251,6037
20,6038
20,6039
62,6040
6,6040
62,6041
6,6041
62,6042
6,6042
62,6043
6,6043
62,6044
6,6044
62,6045
6,6045
62,6046
6,6046
62,6047
6,6047
62,6048
6,6048
62,6049
6,6049
62,6050
6,6050
62,6051
6,6051
62,6052
6,6052
62,6053
6,6053
62,6054
6,6054
62,6055
6,6055
62,6056
6,6056
158,6057
158,6058
158,6059
158,6060
158,6061
158,6062
158,6063
158,6064
62,6065
6,6065
62,6066
6,6066
62,6067
6,6067
62,6068
6,6068
252,6080
150,6081
